Participant_ID,Age,Gender,Sport_Type,Experience_Years,Training_Method,Adaptation_Type,Session_Count,Session_Duration_Min,Training_Period_Weeks,Intervention_Intensity_Level,Intrinsic_Motivation,Extrinsic_Motivation,Anxiety_Level,Stress_Coping_Ability,Resilience_Index,Self_Confidence_Score,Performance_Score,Training_Adherence_Rate,Post_Session_Satisfaction_Score,Motivation_Gain,Confidence_Gain,Stress_Reduction_Percentage,Adaptation_Effectiveness_Score
41624,16.78211591,Male,Athletics,5.203491952,Mindfulness,Feedback-based,6.37801982,39.12622882,7.835802128,Medium,82.26053252,74.88842773,21.13971316,54.22145984,72.91512896,57.95143222,78.89531932,84.12991869,42.32172821,5.439508712,15.26799541,16.12805264,9.550676311
41625,22.26212717,Male,Basketball,6.92375847,Mindfulness,AI-guided,0,50.46837233,7.092391931,High,94.85352461,61.67628363,17.80656409,73.64333568,46.79630755,64.62840879,76.98163619,89.77854122,100,1.71298155,13.43090556,16.72426285,12.55449445
41626,22.24077027,Male,Football,6.156406495,Cognitive Restructuring,AI-guided,16.33549329,63.44452084,6.505995638,Low,73.9630556,76.17704506,12.19075622,73.2050348,72.09367489,65.80817403,60.42690751,71.70919655,78.96346769,4.091127566,8.527598666,22.94598104,12.89866681
41627,19.84494867,Female,Swimming,2.909072988,Goal-setting,AI-guided,15.92656114,57.95025147,6.062017006,High,88.07389324,71.6652993,69.44349132,39.46166344,67.55309977,46.96238514,100,82.37824465,75.7712182,10.12050763,19.24449516,22.49680105,8.470625443
41628,34.11329053,Female,Tennis,3.536263743,Goal-setting,Coach-adjusted,13.18011085,87.56865451,11.45023936,Medium,62.84838255,50.42312364,58.30566327,77.38738602,83.64840252,41.14714182,76.71298686,87.41811473,67.59065705,3.96329672,17.05006483,15.76222344,10.58969988
41629,29.3155713,Female,Tennis,0.9574234,Cognitive Restructuring,Feedback-based,8.470448721,44.22671501,6.701657335,Low,54.79970209,85.57214862,35.95031959,66.46224762,80.60634833,38.78823959,86.96269535,92.04635579,98.93346993,10.6603431,11.94861765,16.05901185,11.42786548
41630,23.16882643,Male,Athletics,4.381493145,Self-talk,AI-guided,16.69745829,63.99534625,2.209181963,High,77.13877728,68.99534792,31.86821974,31.23608253,99.3614838,76.10159673,79.40075098,85.82989194,92.69556354,6.246855999,17.94639883,6.653976587,5.985145737
41631,20.45693556,Male,Football,0,Visualization,AI-guided,13.30970744,50.9881087,8.049850356,Low,76.77483537,61.85712662,54.09186306,57.97840253,69.08404204,71.0341836,90.70862027,62.62193469,60.83486068,2.583972344,10.37438646,12.19830431,11.18243736
41632,26.64316155,Male,Tennis,2.54299015,Self-talk,AI-guided,12.5585638,80.62805076,12.5815616,Medium,97.0389697,76.52384337,31.65877044,98.32642049,69.51661567,73.0488296,55.51329235,70.60856082,70.51705942,9.459562516,8.346535835,19.59800609,9.913657697
41633,31.60022046,Male,Football,4.225660776,Mindfulness,Feedback-based,18.08827849,64.04467475,7.923250438,High,83.19957071,70.52901256,50.71840811,66.72283132,64.02912437,60.96130033,55.47642979,84.09386583,90.50754815,7.162508263,3.757557244,19.90606972,11.68942569
41634,29.10653709,Female,Football,8.141082954,Self-talk,Coach-adjusted,9.008556337,55.9790659,7.387378613,High,59.75410084,62.62559833,49.64488663,46.99335671,100,93.41295578,50.68048085,76.95476761,66.43831433,4.674954276,0,10.78813793,7.562743261
41635,28.63645918,Male,Football,9.798689718,Mindfulness,Feedback-based,4.786818882,59.76074559,5.886969584,Medium,46.00313289,55.75911134,12.97566054,69.69356135,88.99623717,95.13803008,95.86672591,89.08312834,70.74564494,9.221823975,11.4733613,17.06766647,11.89469718
41636,30.1516074,Female,Athletics,1.502551935,Goal-setting,AI-guided,10.68772356,82.28264414,7.268286022,Medium,87.23066353,96.07795731,53.63961137,76.71537615,84.24529686,91.71657295,70.84766535,76.42006655,74.00038558,12.3650844,7.583665228,15.88058657,6.342749914
41637,28.9574536,Male,Football,7.500349315,Self-talk,Coach-adjusted,13.51261797,79.40800882,9.633447438,Low,65.95913046,62.07625394,63.61862359,80.51140938,75.88654841,65.57063936,49.89072718,70.62843341,77.88127222,3.554941384,11.76758085,15.5320265,18.5855625
41638,17.78067662,Male,Tennis,0,Self-talk,Feedback-based,22.74319736,76.38029838,9.949234138,Low,64.54466425,94.09363174,60.84853992,80.60340194,58.98208049,63.44521572,64.24095643,97.09792545,59.43999547,7.659013781,10.06980555,21.59819946,10.90127286
41639,27.33166673,Male,Tennis,3.779982242,Mindfulness,Feedback-based,18.53326768,72.69740721,10.84692426,Low,79.44723002,73.03027654,27.48623081,56.7530484,55.4628319,65.35394592,58.26296272,71.01146918,85.36433012,6.52148484,17.97926964,21.57367097,8.653477648
41640,28.42372945,Female,Athletics,3.801239353,Self-talk,Feedback-based,16.5291601,36.7827462,9.88321446,High,76.87276784,62.81850211,43.00957775,33.09389668,64.85786018,47.5832661,44.4672907,72.13197734,61.12394031,10.32267886,22.03725348,19.759335,20.24892047
41641,33.80059271,Male,Swimming,6.833372881,Goal-setting,Feedback-based,19.19604664,73.36831188,9.748235766,Medium,78.37658945,74.53332187,31.9546343,88.73708257,82.09045914,59.2617588,71.10334275,77.84945404,74.50805347,0.825928423,1.89050151,13.25051695,17.38678787
41642,22.10676011,Male,Athletics,3.84454927,Self-talk,AI-guided,12.26176331,52.67888561,5.967158238,Medium,86.55730053,65.91595401,83.93408689,77.29174011,79.03336598,65.62828163,73.87949333,72.94455353,73.25879518,8.035643386,10.09587537,6.29447678,10.38653585
41643,25.35838995,Female,Basketball,7.7781418,Self-talk,Feedback-based,9.7076422,72.95218412,8.529944875,Medium,96.23953498,60.52424091,35.56499034,95.43642254,84.20456284,97.31572508,65.59764078,97.15541356,89.51702372,1.72603271,1.66781918,7.889732466,11.74142516
41644,29.07510342,Female,Tennis,6.10791006,Goal-setting,AI-guided,27.26249566,52.31323103,4.198143047,High,89.88502808,86.64988624,34.74821046,85.30890168,93.81896352,51.95164283,78.35045076,89.78315341,89.20974022,5.024202926,6.064401328,12.86835522,10.2166341
41645,24.79547044,Female,Swimming,0,Goal-setting,Feedback-based,16.21569261,48.064583,8.604632222,Medium,91.64167457,63.08707212,41.33254904,73.92681068,97.4935545,47.40314829,95.36414616,84.12986532,64.27330537,12.69543024,18.03433608,17.67929048,18.6945292
41646,23.1384102,Female,Tennis,3.801385264,Self-talk,AI-guided,18.70445943,74.53912806,7.894150071,Low,80.11569235,67.26971557,50.81223058,67.38692172,95.84905486,95.82656352,73.99341004,65.66395868,76.25145619,7.158444271,18.54982955,12.15406836,12.41527163
41647,31.57551149,Female,Athletics,1.903500453,Mindfulness,Coach-adjusted,18.44511023,53.45493347,9.828862505,Medium,74.96103355,55.71207058,28.18051389,100,88.62667425,67.95974752,75.5073413,81.08201485,67.73922497,3.963917443,11.08243188,3.28741097,11.52219009
41648,26.34300168,Female,Basketball,4.72795892,Self-talk,AI-guided,5.754333655,81.09164261,6.933083295,Medium,64.23536846,70.89672524,19.32407165,51.81599516,79.64128009,67.23204713,93.15088783,46.40273905,88.46841826,11.82234876,8.512590482,5.349039282,10.53826191
41649,28.20565605,Female,Tennis,9.989815065,Visualization,AI-guided,16.25992686,63.96367008,4.217529628,Low,48.26766339,62.19145421,59.96545115,65.49091037,78.47649623,42.46325845,100,69.15292769,67.82525831,9.459450241,13.02610356,7.467555369,10.08893905
41650,24.54101035,Female,Athletics,6.983096144,Visualization,AI-guided,12.27099151,83.74248355,11.92308982,High,58.09917877,65.75510515,39.76801509,77.89308885,70.52132245,62.27713013,70.09363996,92.45969977,69.8770389,9.184066705,12.83479056,8.916690492,14.56459857
41651,20.61122767,Male,Basketball,5.88971239,Mindfulness,Feedback-based,16.08620673,79.09736795,9.504429363,Medium,65.84776638,64.73125018,50.7615016,40.69233448,67.65602173,85.53537364,76.27117065,79.54664247,61.00089395,0,0,19.41766222,8.873677477
41652,31.27550454,Male,Tennis,6.012716407,Goal-setting,Coach-adjusted,14.53813635,62.11048347,5.401527237,High,100,74.95546863,53.65566707,52.14682418,75.0514294,56.45612646,61.82489809,72.14186811,84.2126114,9.793956496,16.68434342,13.58427734,10.5963032
41653,28.21732266,Female,Tennis,0.162633773,Goal-setting,AI-guided,15.33942933,67.1009002,7.32200175,Medium,75.66749328,80.73810759,15.04350267,71.68835257,100,51.5826938,85.84325463,66.22330101,87.515142,5.18643206,7.422231937,14.65231261,16.92870298
41654,32.39803103,Female,Athletics,6.003468191,Visualization,AI-guided,18.40824395,50.44591562,6.499071256,High,80.51751658,82.64334229,22.5492092,78.1589003,81.030157,15.61905337,48.08257888,81.45003293,75.14313632,15.35332861,11.56141229,18.47188102,11.68190332
41655,23.52763886,Female,Athletics,3.889530435,Mindfulness,AI-guided,10.84538746,81.49088584,8.610449055,Medium,76.70489358,64.8762753,6.520895201,72.59289398,93.40931712,76.05137761,68.02406339,67.02055415,69.69473018,10.95069452,15.04662663,28.01613808,13.53650741
41656,18.36646262,Female,Swimming,1.554744618,Self-talk,Coach-adjusted,8.253743053,53.69197018,6.441434508,Medium,83.49518167,64.31702954,47.99995611,82.61047834,60.67941688,73.84634944,76.62005377,70.51201809,68.89798371,9.56193244,14.84079846,10.04257363,16.45883865
41657,25.79295577,Female,Tennis,6.94164968,Self-talk,Feedback-based,11.77801198,34.06597451,6.846013777,Low,79.13999718,63.19614958,39.88786982,87.52299359,94.57080401,56.17671943,76.46462511,66.62637407,79.17246365,13.28427015,17.21383761,7.198823495,10.27376237
41658,27.66073987,Female,Athletics,1.355136522,Goal-setting,AI-guided,9.701107479,71.99502753,7.68134069,Low,77.77537688,57.8369302,79.46350392,70.94642911,89.3103155,68.14558327,71.7422289,77.69219837,85.18307408,8.512570822,7.093955705,12.16787837,15.60200351
41659,23.88490433,Female,Athletics,5.979462999,Goal-setting,Coach-adjusted,10.8454377,50.7123209,6.940679057,Medium,54.30734368,53.92106018,66.52007076,57.92263012,78.37527144,54.43298722,73.93753983,82.85528391,72.87902968,11.9800504,17.32890892,20.13817424,10.67172988
41660,26.14122949,Male,Tennis,4.200020261,Goal-setting,Coach-adjusted,6.833886237,82.0827685,8.143054061,Low,90.23141794,27.57911757,37.24808787,70.50194932,64.52101735,45.89183337,77.44546171,59.18313054,65.1860265,9.217343869,4.471091976,20.02847222,11.0816375
41661,25.98961697,Female,Football,5.743969214,Goal-setting,AI-guided,6.761032358,64.79110334,9.724606125,High,78.30030526,45.83856381,98.21050156,95.04412628,78.39090022,51.09499532,88.86788467,77.7367154,76.69424898,8.463903282,11.65571854,11.7180041,13.44493838
41662,25.50556207,Male,Athletics,5.746225977,Goal-setting,Coach-adjusted,13.69802509,63.85975322,5.063316047,Medium,68.23737577,80.60777817,48.74755597,51.7096979,73.23616146,62.18148082,55.56773682,60.13899249,69.23661645,1.829470148,0,13.90810917,16.02573276
41663,22.72906863,Female,Basketball,10.31313905,Self-talk,AI-guided,13.79047148,89.91067507,9.678814458,Low,83.58160342,50.48920605,40.41388649,38.1045278,44.84562561,67.07840328,88.77919277,64.20537441,72.64034881,8.965394601,0.154076482,16.42362443,12.56961248
41664,22.89305946,Male,Football,0,Self-talk,AI-guided,13.998715,61.04522851,10.24097247,High,90.90291694,50.99700596,48.702439,100,84.72892917,66.14486027,53.24038023,83.23556835,70.46790701,2.691020141,11.52363916,16.6603834,12.68263264
41665,25.75320621,Male,Football,8.040922133,Goal-setting,AI-guided,2.495134704,45.35971739,8.360836266,High,68.67181239,63.79623518,26.51623519,73.28430174,83.6647293,72.1557751,83.81152213,74.87631371,54.89210193,5.302882363,18.95500497,27.74942439,19.18661212
41666,21.37310734,Male,Athletics,7.692592543,Goal-setting,Coach-adjusted,17.53099222,55.20525454,8.320467904,Medium,66.4803097,80.13344641,58.86546871,56.22433343,70.52326636,36.62851802,82.76334892,75.85922188,100,0,6.040387939,16.17317953,7.497409813
41667,26.2199038,Female,Tennis,0.030679755,Goal-setting,AI-guided,11.60291793,67.72596705,8.28104002,Medium,83.08938325,89.61669554,26.81008023,56.81913984,100,96.66048376,57.2067189,65.71415658,65.43889917,2.117837432,3.528839208,14.96979303,11.10896065
41668,27.05374191,Female,Basketball,10.44104255,Goal-setting,Coach-adjusted,15.09247438,24.42358092,9.510804402,Low,100,64.28904693,42.84431677,100,53.87732706,85.61161576,67.79575764,100,38.57102624,17.86353013,15.73727978,21.1770077,19.08920237
41669,20.97567522,Male,Swimming,5.009998717,Mindfulness,AI-guided,26.03836862,63.15205679,7.967825591,Low,100,50.89197044,54.79790619,67.04281499,83.1063891,82.59783664,77.74604149,87.84241053,75.4603944,6.078787228,9.026579884,24.67185213,12.81075793
41670,33.64499615,Male,Basketball,1.534796051,Mindfulness,Coach-adjusted,7.697318458,57.77762515,7.874666809,Medium,60.87708461,57.48659756,70.97070412,61.48421236,77.01745624,66.1568558,52.36115948,95.38908619,80.09499674,6.954502363,12.17355005,7.742886282,11.33684038
41671,26.95524953,Male,Swimming,6.853789346,Self-talk,Coach-adjusted,17.15432155,71.97105221,8.34845933,Medium,99.25087006,59.50562103,49.08707376,82.72215985,66.24649526,53.12665461,72.75229134,49.82374971,86.72149055,14.02260938,18.38184676,20.14749375,11.84134821
41672,27.53657858,Male,Tennis,7.042322734,Self-talk,Feedback-based,7.676435001,41.63360919,6.855900622,Medium,69.12569496,73.04098011,66.67974159,84.94836868,62.04523008,48.89660064,72.51070735,68.88983386,62.19391633,8.68294309,12.5714828,16.29691124,7.321396821
41673,25.07905893,Male,Athletics,6.01183249,Self-talk,Feedback-based,4.491272996,64.91539557,7.802608839,Low,82.44510935,60.79266427,48.11659958,84.70084002,48.79248485,21.15470895,80.65863337,77.07998247,87.99037709,10.71641979,4.028405433,13.13510569,15.32136967
41674,28.57543371,Male,Swimming,5.483092037,Goal-setting,AI-guided,8.874398367,38.14674044,9.893677353,Medium,50.76025692,75.96861571,59.6237077,42.56988025,89.89918949,97.03263179,95.19406617,80.26715066,63.07231399,13.58491218,20.92932967,8.139303706,15.03057332
41675,18.03042289,Female,Football,4.553596436,Self-talk,Coach-adjusted,5.132325368,52.40576026,7.402847738,Medium,83.48925752,67.25775606,45.16847539,49.83684407,77.7781295,48.15393026,81.13137276,75.51074463,91.25408167,5.287663512,17.36653535,8.926671654,13.5104407
41676,34.15558752,Female,Basketball,6.871629906,Goal-setting,Coach-adjusted,10.42095872,71.9861337,9.538828285,High,73.89530462,51.18218676,100,82.39088218,81.94086571,73.54010393,56.20282085,72.13554369,80.07623804,1.300082527,11.58087098,4.305852029,13.25798509
41677,26.63465547,Male,Tennis,4.707756208,Visualization,Coach-adjusted,17.64104909,46.42623044,7.432687382,Low,83.00039369,77.17551994,25.57519176,88.45151016,65.79535574,74.56243308,61.41047449,78.83271536,100,5.67101181,21.81866553,16.59222361,17.44471632
41678,21.41036057,Male,Swimming,8.712508862,Visualization,AI-guided,18.02214809,7.028950925,2.42920015,High,70.83118281,87.70985615,14.72433993,89.12827949,61.17524508,57.97783365,63.48358772,100,60.40570492,0.043409519,27.12950876,4.806018647,11.10750979
41679,23.93595676,Male,Basketball,9.767803974,Self-talk,Feedback-based,16.67865215,75.55257475,6.140527166,Medium,69.10370748,70.01090498,34.7876559,75.60962065,76.59873506,66.11624742,53.46178243,82.14134164,77.2586232,3.828736599,7.730980797,15.7055662,5.756415157
41680,29.11877035,Male,Athletics,7.361414875,Mindfulness,Feedback-based,16.98937779,53.34379933,6.717093422,Low,62.60321511,73.41646273,54.24846299,78.95395368,75.55110309,70.243939,66.77935847,75.682255,62.3244394,9.963664981,13.21100899,22.70262953,8.364028445
41681,25.86873202,Female,Basketball,5.90998533,Self-talk,Coach-adjusted,11.07918659,54.57893084,4.445490584,Low,79.4912264,51.55466897,56.21817059,91.2057555,81.37830352,45.48468154,84.77500397,88.22767388,69.67507038,6.095614558,15.19326511,17.58087391,16.57824685
41682,26.87875064,Male,Swimming,7.119471339,Cognitive Restructuring,Feedback-based,15.08906395,47.7007224,5.039450926,Low,91.16860914,71.38368662,28.12276534,93.869169,71.13843837,38.92498413,100,88.56394405,66.36583365,8.383264525,6.17852685,7.386163062,5.661478622
41683,32.11741619,Male,Swimming,4.418317319,Mindfulness,Coach-adjusted,15.21267018,59.76792903,6.324893182,High,68.79827019,71.79996128,40.25816507,100,87.6904264,82.12994527,63.34712734,65.17914325,53.3980578,14.35480758,16.10659091,18.84412167,12.0005978
41684,25.5709362,Female,Football,5.726148181,Mindfulness,Feedback-based,10.45831172,74.63361472,6.63810626,Medium,56.00914989,41.99713988,39.22668307,69.85198866,71.4896517,71.50660004,75.36539158,57.15972881,77.32320827,13.65896046,9.364578885,18.17599417,10.09053772
41685,26.18159632,Male,Athletics,3.143589961,Goal-setting,Coach-adjusted,12.60852088,73.54082858,6.497376676,Medium,61.6201869,52.49408145,64.945168,100,60.37241605,58.52119666,90.53028748,63.43971723,74.15837541,10.58159043,3.954185578,9.43267305,14.23835757
41686,24.00942834,Male,Tennis,5.045684954,Visualization,Coach-adjusted,6.835700063,71.37058048,9.651211568,Medium,51.616866,44.86898675,44.35229428,64.18308268,79.36956327,75.59768076,56.16992556,68.90289451,84.15807812,0,2.288290651,18.38972678,22.24110882
41687,27.58642915,Female,Tennis,1.240137814,Mindfulness,Coach-adjusted,16.06904122,54.15160361,9.588684029,Low,98.38809295,71.21000586,48.65238778,65.94412299,61.20127976,73.18519245,90.8027799,94.09684625,75.42694539,9.385687091,5.146769036,17.03435097,10.9731516
41688,32.23626157,Female,Football,5.684181026,Visualization,AI-guided,9.84685308,90.7913262,10.6868849,Medium,71.15759465,66.04312031,57.58343831,60.29942823,40.71338289,52.34039347,99.4513682,94.62332373,59.06943844,3.654211144,12.02485182,17.97712164,11.99477011
41689,17.17041519,Male,Swimming,6.120594306,Visualization,AI-guided,11.11568512,49.22575212,5.724236411,Low,93.49361125,74.68640823,26.9169089,79.51987868,95.4787824,62.78932031,75.90020088,79.90315124,57.81805071,6.54944881,16.72451781,8.137790055,12.91585406
41690,27.51194807,Female,Tennis,6.627708731,Visualization,Feedback-based,22.23582426,50.04172047,7.250412643,High,47.47853246,79.27189902,24.93928805,100,76.66731164,62.21382537,72.50583151,63.77671405,72.24836017,4.822547041,12.0192413,19.97861388,15.8501752
41691,27.9319309,Female,Athletics,3.474337131,Mindfulness,Coach-adjusted,13.26947026,48.82687186,5.574122467,Low,63.18882495,63.08271075,0,69.54233851,75.12114807,68.74828302,83.40495581,70.30057306,61.22993896,6.199471243,14.29278885,19.13072647,17.86601412
41692,29.88901513,Male,Athletics,6.322255803,Visualization,Coach-adjusted,5.695616576,66.52006472,10.02047969,Medium,94.89457242,56.55973743,81.14852174,79.47859069,94.80251869,44.39713489,81.72050921,76.3144702,71.01480956,6.949440197,17.76014864,9.646244131,5.68662048
